METRIC  LP  DATA  SYSTEM  SCORE HUMAN
TER cs-en newstest2015 online-B.0 0.4527 0.619 
TER cs-en newstest2015 tuning-task-AFRL 0.3573 -0.21 
TER cs-en newstest2015 tuning-task-bleu-MERT 0.3539 -0.196 
TER cs-en newstest2015 tuning-task-bleu-MIRA-dense 0.3552 -0.182 
TER cs-en newstest2015 tuning-task-bleu-MIRA-sparse 0.3633 -0.32 
TER cs-en newstest2015 tuning-task-DCU 0.314 -0.263 
TER cs-en newstest2015 tuning-task-HKUST-MEANT 0.3156 -0.32 
TER cs-en newstest2015 tuning-task-ILLC-UvA 0.3615 -0.189 
TER cs-en newstest2015 tuning-task-METEOR-CMU 0.3608 -0.297 
TER cs-en newstest2015 tuning-task-USAAR-Tuna-Saarland 0.3539 -0.22 
TER cs-en newstest2015 uedin-jhu-phrase.4071 0.4483 0.574 
TER cs-en newstest2015 uedin-syntax.4004 0.4337 0.532 
WER cs-en newstest2015 CU-TectoMT.4138 0.2705 -0.125 
WER cs-en newstest2015 Illinois.4083 0.3154 -0.358 
WER cs-en newstest2015 Neural-MT.4088 0.3869 0.518 
WER cs-en newstest2015 online-A.0 0.3823 0.436 
WER cs-en newstest2015 online-B.0 0.4186 0.619 
WER cs-en newstest2015 tuning-task-AFRL 0.3253 -0.21 
WER cs-en newstest2015 tuning-task-bleu-MERT 0.3222 -0.196 
WER cs-en newstest2015 tuning-task-bleu-MIRA-dense 0.3234 -0.182 
WER cs-en newstest2015 tuning-task-bleu-MIRA-sparse 0.335 -0.32 
WER cs-en newstest2015 tuning-task-DCU 0.2808 -0.263 
WER cs-en newstest2015 tuning-task-HKUST-MEANT 0.281 -0.32 
WER cs-en newstest2015 tuning-task-ILLC-UvA 0.3312 -0.189 
WER cs-en newstest2015 tuning-task-METEOR-CMU 0.3319 -0.297 
WER cs-en newstest2015 tuning-task-USAAR-Tuna-Saarland 0.3219 -0.22 
WER cs-en newstest2015 uedin-jhu-phrase.4071 0.4142 0.574 
WER cs-en newstest2015 uedin-syntax.4004 0.3987 0.532 
